,mean_freq,mean_dm,sigma,ra,dec,best_ra,best_dec,ncands,std_ra,std_dec,delta_ra,delta_dec,file_name,plot_path,known_source_label,known_source_likelihood,known_source_name,known_source_p0,known_source_dm,known_source_ra,known_source_dec
0,0.4464265154070387,0.0,0,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
1,0.31249927741663464,0.0,0,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
2,0.4807698841356481,0.0,0,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
3,0.4807634927889126,0.0,0,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
4,0.31249294305742153,0.0,0,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
5,0.39062365414412614,0.0,0,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
6,0.4166655217471492,0.0,0,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
7,0.21552331288537013,0.0,0,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
8,0.3676396236871778,0.0,0,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
9,0.416671671519436,0.0,0,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
10,0.2155299654554502,0.0,0,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
11,0.09648291380610266,0.0,0,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
12,0.39063005697087255,0.0,0,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
13,0.09649554659350772,0.0,0,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
14,0.482342990204298,0.0,0,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
15,0.09650817938091279,0.0,0,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
16,0.0965144957746153,0.0,0,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
17,0.21583598367913534,0.0,0,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
18,0.34721973244415283,0.0,0,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
19,0.2840873997450465,0.0,0,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
20,0.4824843003726802,0.0,0,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
21,0.051064848836406225,0.0,0,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
22,0.20994929719141073,0.0,0,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
23,0.5,0.0,0,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
24,0.05103278501068953,0.0,0,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
25,0.2155831860160911,0.0,0,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
26,0.2896194265269046,0.0,0,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
27,0.11911499960184209,0.0,0,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
28,0.21578941568857454,0.0,0,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
29,0.051084087131836244,0.0,0,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
30,0.05105843607126288,0.0,0,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
31,0.20994279117042555,0.0,0,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
