,mean_freq,mean_dm,sigma,ra,dec,best_ra,best_dec,ncands,std_ra,std_dec,delta_ra,delta_dec,file_name,plot_path,known_source_label,known_source_likelihood,known_source_name,known_source_p0,known_source_dm,known_source_ra,known_source_dec
0,0.4464265154070387,0.0,13.69102954864502,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
1,0.31249927741663464,0.0,12.631352424621582,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
2,0.4807698841356481,0.0,11.658747673034668,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
3,0.4807634927889126,0.0,10.715537071228027,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
4,0.31249294305742153,0.0,9.72857666015625,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
5,0.39062365414412614,0.0,8.841059684753418,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
6,0.4166655217471492,0.0,8.16436767578125,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
7,0.21552331288537013,0.0,7.748709678649902,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
8,0.3676396236871778,0.0,7.2313690185546875,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
9,0.416671671519436,0.0,7.142617225646973,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
10,0.2155299654554502,0.0,7.135805606842041,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
11,0.09648291380610266,0.0,6.84572696685791,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
12,0.39063005697087255,0.0,6.800898551940918,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
13,0.09649554659350772,0.0,6.640738010406494,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
14,0.482342990204298,0.0,6.49406099319458,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
15,0.09650817938091279,0.0,6.398213863372803,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
