,mean_freq,mean_dm,sigma,ra,dec,best_ra,best_dec,ncands,std_ra,std_dec,delta_ra,delta_dec,file_name,plot_path,known_source_label,known_source_likelihood,known_source_name,known_source_p0,known_source_dm,known_source_ra,known_source_dec
0,0.39062365414412614,0.0,16.826885223388672,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
1,0.3906172513173797,0.0,15.055706024169922,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
2,0.44641990999880604,0.0,13.262028694152832,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
3,0.4464331208152714,0.0,13.204560279846191,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
4,0.31249927741663464,0.0,13.006983757019043,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
5,0.4545394300063017,0.0,12.442249298095703,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
6,0.4999933713376641,0.0,12.369418144226074,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
7,0.3906108484906333,0.0,11.910284042358398,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
8,0.41665322220257567,0.0,11.376687049865723,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
9,0.34721338612648134,0.0,11.355500221252441,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
10,0.4464265154070387,0.0,11.173690795898438,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
11,0.31249927741663464,0.0,11.172154426574707,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
12,0.41665937197486247,0.0,11.060291290283203,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
13,0.3906172513173797,0.0,11.045182228088379,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
14,0.4807698841356481,0.0,10.611881256103516,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
15,0.4807507100954416,0.0,10.453758239746094,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
16,0.4999933713376641,0.0,9.875432968139648,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
17,0.34721338612648134,0.0,9.725244522094727,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
18,0.260411808209826,0.0,9.424869537353516,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
19,0.4807634927889126,0.0,9.400618553161621,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
20,0.4464463316317369,0.0,9.059978485107422,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
21,0.41665322220257567,0.0,8.98415470123291,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
22,0.3289442057476484,0.0,8.87515640258789,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
23,0.2840873997450465,0.0,8.564824104309082,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
24,0.5,0.0,8.535920143127441,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
25,0.31249927741663464,0.0,8.438817977905273,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
26,0.4629539223547061,0.0,8.427958488464355,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
27,0.39062365414412614,0.0,8.40053939819336,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
28,0.3289382023492992,0.0,8.26092529296875,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
29,0.45454545454545453,0.0,8.256915092468262,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
30,0.2232181128810061,0.0,8.253561973571777,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
31,0.3676396236871778,0.0,7.710657119750977,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
32,0.43102770910395466,0.0,7.709399700164795,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
33,0.2499924020818875,0.0,7.501319408416748,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
34,0.4464265154070387,0.0,7.428346633911133,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
35,0.3124866086982085,0.0,7.229536056518555,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
36,0.3676396236871778,0.0,7.215265274047852,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
37,0.29761908493289246,0.0,7.1254496574401855,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
38,0.2403806948130429,0.0,7.042747974395752,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
39,0.41667782129172287,0.0,6.9498724937438965,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
40,0.4629539223547061,0.0,6.921233654022217,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
41,0.4545394300063017,0.0,6.807119846343994,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
42,0.2604183407155507,0.0,6.7302775382995605,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
43,0.431021347446944,0.0,6.614593505859375,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
44,0.3472260787618244,0.0,6.5756096839904785,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
45,0.4807698841356481,0.0,6.463741302490234,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
46,0.22321192149296956,0.0,6.391678810119629,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
47,0.3787802446858266,0.0,6.263538837432861,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
48,0.2499986708549782,0.0,6.122894763946533,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
49,0.41665322220257567,0.0,6.0561113357543945,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
50,0.31249927741663464,0.0,5.934731483459473,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
51,0.19530912605607795,0.0,5.881042957305908,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
52,0.2976130514613361,0.0,5.862555503845215,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
53,0.4807634927889126,0.0,5.85833740234375,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
54,0.39063005697087255,0.0,5.8178911209106445,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
55,0.3289442057476484,0.0,5.733983993530273,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
56,0.4629539223547061,0.0,5.7137675285339355,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
57,0.2403806948130429,0.0,5.713133335113525,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
58,0.4032182186768323,0.0,5.697899341583252,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
59,0.23148308264491851,0.0,5.695539474487305,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
60,0.2906896915044461,0.0,5.637897491455078,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
61,0.22321192149296956,0.0,5.626927375793457,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
62,0.4464529370399696,0.0,5.575259685516357,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
63,0.26042487322127544,0.0,5.5563836097717285,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
64,0.19530912605607795,0.0,5.548172950744629,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
65,0.34721338612648134,0.0,5.534022808074951,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
66,0.27173024713420024,0.0,5.51489782333374,29.37,62.12,29.37,62.12,1,0,0,0,0,,,0,,,,,,
